cell_name,is_seq,is_macro,is_in_clk,x0,y0,x1,y1,is_buf,is_inv,libcell_name,cell_static_power,cell_dynamic_power
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5777,0,0,0,42156,58734,42372,59004,0,0,NAND2xp33_ASAP7_75t_R,2.6420799575932463e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5778,0,0,0,43236,59544,43452,59814,0,0,NOR2xp33_ASAP7_75t_R,1.286690025359416e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5779,0,0,0,37620,59004,37944,59274,0,0,AND2x2_ASAP7_75t_R,1.74628991822523e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5780,0,0,0,40158,56574,40482,56844,0,0,AND2x2_ASAP7_75t_R,1.74628991822523e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5781,0,0,0,40752,59544,41076,59814,0,0,AND2x2_ASAP7_75t_R,1.74628991822523e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5782,0,0,0,42480,59004,42912,59274,0,0,NAND2x1p5_ASAP7_75t_R,1.1901800378577576e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5783,0,0,0,39456,59814,39888,60084,0,0,NAND2x1p5_ASAP7_75t_R,1.1901800378577576e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5784,0,0,0,38700,59544,39132,59814,0,0,NAND2x1p5_ASAP7_75t_R,1.1901800378577576e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5785,0,0,0,41670,57384,41886,57654,0,0,NAND2xp5_ASAP7_75t_R,3.976100004798866e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5786,0,0,0,41292,56574,41832,56844,0,0,AND2x4_ASAP7_75t_R,3.49257983645046e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5787,0,0,0,37296,59274,37512,59544,0,0,NAND2xp5_ASAP7_75t_R,3.976100004798866e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5788,0,0,0,37728,59814,37944,60084,0,0,NAND2xp5_ASAP7_75t_R,3.976100004798866e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5789,0,0,0,40968,56304,41184,56574,0,0,NAND2xp5_ASAP7_75t_R,3.976100004798866e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5790,0,0,0,41778,57924,41994,58194,0,0,NAND2xp5_ASAP7_75t_R,3.976100004798866e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5791,0,0,0,41076,58734,41508,59004,0,0,NAND2x1p5_ASAP7_75t_R,1.1901800378577576e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5792,0,0,0,42372,60084,42804,60354,0,0,NAND2x1p5_ASAP7_75t_R,1.1901800378577576e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5793,0,0,0,37890,59544,38106,59814,0,0,NAND2xp5_ASAP7_75t_R,3.976100004798866e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5794,0,0,0,43128,56034,43452,56304,0,0,NOR2x1_ASAP7_75t_R,3.859559893903963e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5795,0,0,0,38052,59814,38268,60084,0,0,NAND2xp5_ASAP7_75t_R,3.976100004798866e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5796,0,0,0,40104,56034,40320,56304,0,0,NAND2xp5_ASAP7_75t_R,3.976100004798866e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5797,0,0,0,37620,59274,37944,59544,0,0,AND2x2_ASAP7_75t_R,1.74628991822523e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5798,0,0,0,42048,60084,42372,60354,0,0,NAND2x1_ASAP7_75t_R,7.925720496571032e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5799,0,0,0,39456,59274,39780,59544,0,0,AND2x2_ASAP7_75t_R,1.74628991822523e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5800,0,0,0,39240,59544,39564,59814,0,0,NAND2x1_ASAP7_75t_R,7.925720496571032e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5801,0,0,0,43398,57114,43722,57384,0,0,NOR2x1_ASAP7_75t_R,3.859559893903963e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5802,0,0,0,41238,56304,41454,56574,0,0,NAND2xp5_ASAP7_75t_R,3.976100004798866e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5803,0,0,0,40428,60354,40752,60624,0,0,AND2x2_ASAP7_75t_R,1.74628991822523e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5804,0,0,0,41778,59544,41994,59814,0,0,NAND2xp5_ASAP7_75t_R,3.976100004798866e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5805,0,0,0,42588,57924,42912,58194,0,0,AND2x2_ASAP7_75t_R,1.74628991822523e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5806,0,0,0,40590,56844,41022,57114,0,0,NAND2x1p5_ASAP7_75t_R,1.1901800378577576e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5807,0,0,0,38916,59814,39240,60084,0,0,NAND2x1_ASAP7_75t_R,7.925720496571032e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5809,0,0,0,43560,57654,43776,57924,0,1,INVx2_ASAP7_75t_R,9.157639924151084e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5810,0,0,0,43560,58464,43884,58734,0,1,INVx4_ASAP7_75t_R,1.83152992772051e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5817,0,0,0,43398,58464,43560,58734,0,1,INVx1_ASAP7_75t_R,4.578819962075542e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5835,0,0,0,43506,59274,43668,59544,0,1,INVx1_ASAP7_75t_R,4.578819962075542e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g2,0,0,0,34434,61164,34920,61434,0,0,XOR2xp5_ASAP7_75t_R,1.4525400326981242e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5843,0,0,0,36702,56574,37026,56844,0,0,NOR2x1_ASAP7_75t_R,1.2664599924328002e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5844,0,0,0,35568,58464,36054,58734,0,0,XOR2xp5_ASAP7_75t_R,2.2527600618271748e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5845,0,0,0,34056,60894,34542,61164,0,0,XOR2xp5_ASAP7_75t_R,1.7670799545843607e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5847,0,0,0,38268,57924,38916,58194,0,0,XNOR2x1_ASAP7_75t_R,3.032719908535597e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5848,0,0,0,34542,60624,35028,60894,0,0,XOR2xp5_ASAP7_75t_R,1.4525400326981242e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5849,0,0,0,33840,60624,34326,60894,0,0,XOR2xp5_ASAP7_75t_R,1.4525400326981242e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5850,0,0,0,39726,54954,40374,55224,0,0,XNOR2x1_ASAP7_75t_R,3.032719908535597e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5851,0,0,0,39024,59004,39510,59274,0,0,XOR2xp5_ASAP7_75t_R,1.7670799545843607e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5852,0,0,0,33732,60354,34218,60624,0,0,XOR2xp5_ASAP7_75t_R,1.7670799545843607e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5853,0,0,0,39942,58464,40428,58734,0,0,XNOR2xp5_ASAP7_75t_R,2.1406500183562827e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5854,0,0,0,40914,60894,41400,61164,0,0,XNOR2xp5_ASAP7_75t_R,2.1406500183562827e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5855,0,0,0,38916,61704,39564,61974,0,0,XNOR2x1_ASAP7_75t_R,3.032719908535597e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5857,0,0,0,37458,60624,37782,60894,0,0,OR2x2_ASAP7_75t_R,2.43350006812193e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5860,0,0,0,39024,60894,39672,61164,0,0,XNOR2x1_ASAP7_75t_R,3.45714984417711e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5862,0,0,0,41508,59814,42102,60084,0,0,XOR2x2_ASAP7_75t_R,3.099999978939394e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5863,0,0,0,37458,60354,37944,60624,0,0,XOR2xp5_ASAP7_75t_R,1.4525400326981242e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5864,0,0,0,40482,58734,41076,59004,0,0,XOR2x2_ASAP7_75t_R,3.7638400729456123e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5865,0,0,0,40104,61974,40590,62244,0,0,XNOR2xp5_ASAP7_75t_R,2.1192700372374418e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5866,0,0,0,40590,60624,41238,60894,0,0,XNOR2x1_ASAP7_75t_R,3.401109949230374e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5867,0,0,0,39942,59544,40428,59814,0,0,XNOR2xp5_ASAP7_75t_R,1.7513099304089508e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5870,0,0,0,37674,60084,38160,60354,0,0,XNOR2xp5_ASAP7_75t_R,1.7513099304089508e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_122_55_g5872,0,0,0,40590,57114,41184,57384,0,0,XOR2x2_ASAP7_75t_R,3.742469945056115e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2811,0,0,0,30654,70884,30978,71154,0,0,OAI211xp5_ASAP7_75t_R,9.547689722166908e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2814,0,0,0,30060,72234,30492,72504,0,0,OAI21x1_ASAP7_75t_R,1.590639980841857e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2816,0,0,0,30006,71154,30276,71424,0,0,AOI21xp5_ASAP7_75t_R,3.6189898300342804e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2818,0,0,0,26226,75474,26496,75744,0,0,AOI21xp5_ASAP7_75t_R,3.6189898300342804e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2819,0,0,0,26334,74934,26982,75204,0,0,XNOR2x1_ASAP7_75t_R,3.473240028917246e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2821,0,0,0,24714,75204,25038,75474,0,0,OAI211xp5_ASAP7_75t_R,8.728279904390845e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2823,0,0,0,29736,70884,29952,71154,0,1,INVx2_ASAP7_75t_R,9.157639924151084e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2827,0,0,0,25254,74664,25524,74934,0,0,AOI21xp5_ASAP7_75t_R,2.1080798565109582e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2829,0,0,0,25416,76014,26118,76284,0,0,AOI31xp67_ASAP7_75t_R,1.0719999887776055e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2832,0,0,0,25524,75204,25956,75474,0,0,AOI21x1_ASAP7_75t_R,4.2161597130219164e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2833,0,0,0,24768,76014,25200,76284,0,0,AOI21x1_ASAP7_75t_R,1.568990076750154e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2835,0,0,0,30870,71694,31194,71964,0,0,AO21x1_ASAP7_75t_R,1.1306300340407915e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2837,0,0,0,26064,74124,26442,74394,0,0,AO21x2_ASAP7_75t_R,1.1732199933778276e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2838,0,0,0,26442,76284,26874,76554,0,0,OAI21x1_ASAP7_75t_R,7.582440231246323e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2839,0,0,0,26496,73314,26982,73584,0,0,XNOR2xp5_ASAP7_75t_R,2.1406500183562827e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2840,0,0,0,25524,76554,25794,76824,0,0,OAI21xp5_ASAP7_75t_R,8.850799954052135e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2841,0,0,0,25362,75744,25632,76014,0,0,AOI21xp5_ASAP7_75t_R,7.84495038375077e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2842,0,0,0,26388,75204,26820,75474,0,0,NOR2x1p5_ASAP7_75t_R,2.715890012883193e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2843,0,0,0,24444,75474,24768,75744,0,0,AOI22xp5_ASAP7_75t_R,8.903029702356235e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2844,0,0,0,25794,76554,26226,76824,0,0,AOI21x1_ASAP7_75t_R,1.568990076750154e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2853,0,0,0,30708,71424,31032,71694,0,0,AND2x2_ASAP7_75t_R,2.5324800589920926e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2854,0,0,0,24498,75744,24930,76014,0,0,NAND2x1p5_ASAP7_75t_R,2.298539969469715e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2855,0,0,0,26334,77364,26766,77634,0,0,NAND2x1p5_ASAP7_75t_R,2.298539969469715e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2856,0,0,0,25956,76824,26388,77094,0,0,NAND2x1p5_ASAP7_75t_R,2.475079863284435e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2857,0,0,0,24390,76284,24930,76554,0,0,NAND2x2_ASAP7_75t_R,3.2992300558198906e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2858,0,0,0,26226,74664,26388,74934,0,1,INVx1_ASAP7_75t_R,1.9444199722551403e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2859,0,0,0,30978,70884,31140,71154,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2861,0,0,0,27306,72234,27630,72504,0,0,OAI22xp5_ASAP7_75t_R,3.818740115790753e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2863,0,0,0,26712,76014,27036,76284,0,0,AND2x2_ASAP7_75t_R,2.5324800589920926e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2864,0,0,0,31140,72234,31410,72504,0,0,OAI21xp5_ASAP7_75t_R,3.916359944677872e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2866,0,0,0,26820,72504,27252,72774,0,0,OAI21x1_ASAP7_75t_R,5.509519923618811e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2867,0,0,0,30708,71154,30870,71424,0,1,INVxp67_ASAP7_75t_R,1.296480024032265e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2873,0,0,0,29250,71424,29682,71694,0,0,NOR2x1p5_ASAP7_75t_R,2.715890012883193e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2874,0,0,0,26280,74394,26712,74664,0,0,NOR2x1p5_ASAP7_75t_R,5.840049971395089e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2875,0,0,0,30600,71964,30924,72234,0,0,NOR2x1_ASAP7_75t_R,1.6310999773061496e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2876,0,0,0,24930,76554,25362,76824,0,0,NAND2x1p5_ASAP7_75t_R,1.1901800378577576e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2878,0,0,0,24498,76014,24768,76284,0,1,INVx3_ASAP7_75t_R,1.373650082570066e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2883,0,0,0,26496,76014,26712,76284,0,1,INVx2_ASAP7_75t_R,9.157639924151084e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2884,0,0,0,28062,70884,28548,71154,0,0,XNOR2xp5_ASAP7_75t_R,2.1406500183562827e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2887,0,0,0,26442,74124,26874,74394,0,0,NAND2x1p5_ASAP7_75t_R,2.2883900330228357e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2889,0,0,0,26766,77904,27306,78174,0,0,AND2x4_ASAP7_75t_R,4.3483300293800653e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2891,0,0,0,31086,73584,31410,73854,0,0,NOR2xp67_ASAP7_75t_R,8.443969828908493e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2892,0,0,0,30384,71964,30600,72234,0,1,INVx2_ASAP7_75t_R,3.8888399445102806e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2893,0,0,0,31302,73854,31626,74124,0,0,NAND2x1_ASAP7_75t_R,1.6496100319063345e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2894,0,0,0,30924,72234,31140,72504,0,0,NAND2xp5_ASAP7_75t_R,9.092920166819951e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2895,0,0,0,27468,72504,27630,72774,0,1,INVxp67_ASAP7_75t_R,3.05274000522715e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2896,0,0,0,27306,73044,27630,73314,0,0,AOI22xp5_ASAP7_75t_R,3.693599939791348e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2898,0,0,0,28008,71154,28278,71424,0,0,OAI21xp5_ASAP7_75t_R,2.7547599618094054e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2901,0,0,0,26388,76824,26928,77094,0,0,OA22x2_ASAP7_75t_R,1.2976400509678854e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2903,0,0,0,31410,78444,31896,78714,0,0,XNOR2xp5_ASAP7_75t_R,2.1192700372374418e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2906,0,0,0,26334,77094,26550,77364,0,1,INVx2_ASAP7_75t_R,9.157639924151084e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2908,0,0,0,25956,78714,26442,78984,0,0,MAJx2_ASAP7_75t_R,3.249419899820083e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2910,0,0,0,27252,78714,27630,78984,0,0,MAJIxp5_ASAP7_75t_R,1.5987100532299792e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2911,0,0,0,30762,72504,30924,72774,0,1,INVx1_ASAP7_75t_R,4.578819962075542e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2912,0,0,0,31626,73854,31842,74124,0,0,NAND2xp5_ASAP7_75t_R,8.254679578767465e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2914,0,0,0,27036,72774,27360,73044,0,0,NOR2x1_ASAP7_75t_R,1.6310999773061496e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2915,0,0,0,26874,73044,27306,73314,0,0,NAND2x1p5_ASAP7_75t_R,1.1901800378577576e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2916,0,0,0,31626,73584,31950,73854,0,0,NOR2xp67_ASAP7_75t_R,8.443969828908493e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2917,0,0,0,24282,75744,24498,76014,0,1,INVx2_ASAP7_75t_R,3.8888399445102806e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2918,0,0,0,25794,78714,25956,78984,0,1,INVx1_ASAP7_75t_R,4.578819962075542e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2919,0,0,0,24660,76554,24876,76824,0,1,INVx2_ASAP7_75t_R,3.8888399445102806e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2921,0,0,0,25902,77634,26280,77904,0,0,OA21x2_ASAP7_75t_R,1.2948900285358889e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2922,0,0,0,31680,78174,32058,78444,0,0,MAJIxp5_ASAP7_75t_R,1.46268011591566e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2923,0,0,0,26280,79254,26820,79524,0,0,AOI22x1_ASAP7_75t_R,7.387199879582695e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2924,0,0,0,24768,76824,25146,77094,0,0,AO21x2_ASAP7_75t_R,1.307400021577365e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2926,0,0,0,27036,73314,27252,73584,0,1,INVx2_ASAP7_75t_R,3.8888399445102806e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2927,0,0,0,26172,78444,26334,78714,0,1,INVx1_ASAP7_75t_R,4.578819962075542e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2928,0,0,0,28116,71424,28440,71694,0,0,NOR2x1_ASAP7_75t_R,1.6310999773061496e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2929,0,0,0,27630,71424,27846,71694,0,0,NAND2xp5_ASAP7_75t_R,3.976100004798866e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2931,0,0,0,26712,78714,27252,78984,0,0,AO221x1_ASAP7_75t_R,1.0399299477104051e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2932,0,0,0,28764,71154,29142,71424,0,0,OA21x2_ASAP7_75t_R,1.1912400232905185e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2933,0,0,0,25794,76824,25956,77094,0,1,INVx1_ASAP7_75t_R,4.578819962075542e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2936,0,0,0,32058,78174,32382,78444,0,0,AOI22xp5_ASAP7_75t_R,8.903029702356235e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2937,0,0,0,25092,78174,25632,78444,0,0,AO22x2_ASAP7_75t_R,1.2791899484110303e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2939,0,0,0,32328,74664,32706,74934,0,0,MAJIxp5_ASAP7_75t_R,1.3343499916107504e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2940,0,0,0,26712,74394,27090,74664,0,0,OA21x2_ASAP7_75t_R,1.1912400232905185e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2942,0,0,0,26388,77904,26604,78174,0,0,NAND2xp5_ASAP7_75t_R,3.976100004798866e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2943,0,0,0,26280,77634,26496,77904,0,0,NOR2xp33_ASAP7_75t_R,5.437670105856718e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2944,0,0,0,29466,70074,29952,70344,0,0,XNOR2xp5_ASAP7_75t_R,2.1406500183562827e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2945,0,0,0,24984,77364,25200,77634,0,0,NOR2xp33_ASAP7_75t_R,4.471469722266974e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2946,0,0,0,25254,77094,25470,77364,0,0,NAND2xp5_ASAP7_75t_R,7.666219742352709e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2948,0,0,0,27684,71964,27900,72234,0,1,INVx2_ASAP7_75t_R,3.8888399445102806e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2950,0,0,0,27468,72774,27684,73044,0,1,INVx2_ASAP7_75t_R,3.8888399445102806e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2952,0,0,0,26496,79524,26712,79794,0,1,INVx2_ASAP7_75t_R,9.157639924151084e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2955,0,0,0,27738,73044,28278,73314,0,0,AOI22x1_ASAP7_75t_R,1.7806101038075894e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2956,0,0,0,27306,73314,27576,73584,0,0,AOI21xp5_ASAP7_75t_R,6.326440066262151e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2958,0,0,0,27630,79524,28008,79794,0,0,AO21x2_ASAP7_75t_R,1.325070053681543e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2959,0,0,0,26442,78174,26982,78444,0,0,OA22x2_ASAP7_75t_R,1.2128900661600994e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2961,0,0,0,29898,79254,30546,79524,0,0,XNOR2x1_ASAP7_75t_R,3.45714984417711e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2967,0,0,0,29034,71424,29250,71694,0,0,NAND2xp5_ASAP7_75t_R,3.976100004798866e-11,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2968,0,0,0,28332,71694,28656,71964,0,0,NOR2x1_ASAP7_75t_R,1.6310999773061496e-10,0.0
u_NV_NVDLA_cmac_u_core_u_mac_3_mul_124_55_g2969,0,0,0,31032,71424,31356,71694,0,0,NOR2x1_ASAP7_75t_R,1.6310999773061496e-10,0.0
